sku_id,category,name,mrp,discountpercent,availablequantity,discountedsellingprice,weightingms,outofstock,quantity
348,Cooking Essentials,Satyam Nighties Spices  Chilli Pandi,0.56,7,5,0.52,100,f,100
349,Cooking Essentials,Popular Essentials Popular Essential Pista Salted (With Shell),1.9,10,6,1.71,100,f,100
350,Cooking Essentials,Godrej Yummiez Chicken Punjabi Tikka ,2.95,9,6,2.66,360,f,360
351,Cooking Essentials,Popular Essentials Rozana Sona Masuri Raw Rice,3.5,10,5,3.12,5000,f,5
352,Cooking Essentials,24 Mantra Mustard Oil (Cold Pressed) ,3.5,10,6,3.12,1000,f,1
353,Cooking Essentials,24 Mantra Organic Black Pepper,1.7,7,6,1.57,100,f,100
354,Cooking Essentials,Popular Essentials Green Moong Whole,0.9,16,3,0.75,500,f,500
355,Cooking Essentials,24 Mantra Organic Masoor Dal - Split,0.95,7,6,0.88,500,f,500
356,Cooking Essentials,Praakritik Organic Natural Rock Salt,0.6,6,3,0.56,500,f,500
357,Cooking Essentials,24 Mantra Sunflower Oil (Cold Pressed) Pet Bottle,3.9,11,5,3.47,1000,f,1
358,Cooking Essentials,"Ching''s Secret Instant Noodles, Hot Garlic",0.6,0,4,0.6,240,f,240
359,Cooking Essentials,Saffola Everyday Peppy Tomato Masala Oats,1.95,12,6,1.71,500,f,500
360,Cooking Essentials,Dabur 100% Pure Honey - Worlds No.1,4.3,10,6,3.87,1000,f,1
361,Cooking Essentials,Popular Essentials Star Anise,0.7,10,5,0.63,25,f,25
362,Cooking Essentials,Ching's Secret Chicken 65 Masala - Chicken,0.1,0,5,0.1,20,f,20
363,Cooking Essentials,Cadbury Cocoa Powder,2.23,5,6,2.11,150,f,150
364,Cooking Essentials,Praakritik Natural Desi Gir Cow A2 Ghee,14.5,10,6,13.05,540,f,540
365,Cooking Essentials,Praakritik Organic Poha,1.2,6,5,1.12,500,f,500
366,Cooking Essentials,Praakritik Organic Natural Wild Forest Honey,1.6,6,4,1.5,200,f,200
367,Cooking Essentials,Popular Essentials Dry Dates (Kharak),1.4,15,6,1.18,250,f,250
368,Cooking Essentials,Popular Essentials Kashmiri Red Rajma,0.95,6,4,0.89,500,f,500
369,Cooking Essentials,Dabur Hommade - Garlic Paste,0.5,6,6,0.47,200,f,200
370,Cooking Essentials,Dabur 100% Pure Honey,3.3,10,1,2.97,400,f,400
371,Cooking Essentials,Ching's Schezwan Fried Rice(Miracle Masala),0.44,0,5,0.44,60,f,60
372,Cooking Essentials,"Maggi Magic Cubes, Vegetarian Masala",0.35,2,1,0.34,40,f,40
373,Cooking Essentials,Everest Tandoori Chicken Masala,0.74,9,3,0.67,100,f,100
374,Cooking Essentials,Popular Essentials Red Poha,0.45,4,6,0.43,500,f,500
375,Cooking Essentials,Everest Kitchen King Masala,1.42,9,6,1.28,200,f,200
376,Cooking Essentials,Pillsbury Oven Cake Mix - Rich Chocolate,1.65,10,5,1.47,285,f,285
377,Cooking Essentials,Eastern Super Garam Masala,0.74,6,2,0.69,200,f,200
378,Cooking Essentials,Maggi Magic Cubes Extra Chicken,0.4,2,6,0.39,48,f,48
379,Cooking Essentials,Satyam Nighties Spices  Chilli Kashmiri,1.02,6,6,0.95,100,f,100
380,Cooking Essentials,Eastern Cumin Powder,0.49,2,6,0.48,100,f,100
381,Cooking Essentials,Popular Essentials Urad Gola White(Un-Polished),0.9,10,6,0.81,500,f,500
382,Cooking Essentials,24 Mantra Organic Chana Dal,0.95,6,5,0.89,500,f,500
383,Cooking Essentials,Delight Nuts Cashew Roasted & Salted,4.25,20,6,3.4,200,f,200
384,Cooking Essentials,Popular Essentials Mace/Javitri,0.9,10,3,0.81,20,f,20
385,Cooking Essentials,Dlicia Whip Topping Bottle,2.35,27,5,1.71,1000,f,1
386,Cooking Essentials,Mother's Recipe Paste Ginger & Garlic,0.76,10,4,0.68,300,f,300
387,Cooking Essentials,24 Mantra Groundnut Oil (Cold Pressed) Pet Bottle,4.1,10,6,3.69,1000,f,1
388,Cooking Essentials,Satyam Pulses Masur Dal,0.87,6,6,0.81,500,f,500
389,Cooking Essentials,Delight Nuts Pista Roasted & Salted,4.25,20,6,3.4,200,f,200
390,Cooking Essentials,"Top Ramen Noodles, Atta",0.8,0,1,0.8,280,f,280
391,Cooking Essentials,Hershey's Cocoa Powder,0.95,0,5,0.95,70,f,70
392,Cooking Essentials,Praakritik Organic Singhara Atta,2.4,6,4,2.25,500,f,500
393,Cooking Essentials,Gits Veg Biryani Ready to Eat,1.1,10,6,0.99,265,f,265
394,Cooking Essentials,Delight Nuts Cranberries Sliced ,2.99,20,6,2.39,200,f,200
395,Cooking Essentials,Borges Durum Wheat Pasta Superior Quality,2.5,40,6,1.49,500,f,500
396,Cooking Essentials,Ceres Foods Laal Maas Instant Liquid Masala,2.2,50,5,1.1,200,f,200
397,Cooking Essentials,Popular Essentials Sattu Atta,0.9,12,3,0.79,500,f,500
398,Cooking Essentials,Popular Essentials Mustard Seeds Rai Yellow,0.25,0,5,0.25,100,f,100
399,Cooking Essentials,Praakritik Organic Extra Virgin Coconut Oil,1.5,10,5,1.34,100,f,100
400,Cooking Essentials,Praakritik Organic Garlic Powder,1.1,1,5,1.08,100,f,100
401,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,1.25,5,6,1.18,100,f,100
402,Cooking Essentials,Aashirvaad Breakfast Instant Mix - Rice Idli,0.75,30,6,0.52,200,f,200
403,Cooking Essentials,Kitchens Of India Mutter Paneer,1.3,4,6,1.24,285,f,285
404,Cooking Essentials,Ching's Secret Veg Manchurian Masala,0.44,0,6,0.44,60,f,60
405,Cooking Essentials,Popular Essentials Jowa Flour,0.5,2,5,0.49,500,f,500
406,Cooking Essentials,Everest Shahi Biryani Masala,2.45,0,6,2.45,200,f,200
407,Cooking Essentials,Popular Essentials Black Til,0.5,6,4,0.47,100,f,100
408,Cooking Essentials,Popular Essentials Pancharatna Dal,0.8,10,6,0.72,500,f,500
409,Cooking Essentials,Saffola 100% Pure Honey,4.75,8,2,4.37,1000,f,750
410,Cooking Essentials,Popular Essentials Tamarind,1.5,14,6,1.28,500,f,500
411,Cooking Essentials,Gits Rice Dosa Instant Breakfast Mix,0.6,5,5,0.57,200,f,200
412,Cooking Essentials,Popular Essentials Poppy Seeds (Gasagase),2.8,7,6,2.6,100,f,100
413,Cooking Essentials,Hershey's Hot Chocolate Powder,2.1,0,4,2.1,250,f,250
414,Cooking Essentials,Borges Farfalle Durum Wheat Pasta ,2.5,0,5,2.5,500,f,500
415,Cooking Essentials,Satyam Chilli  Bedgi,0.82,10,5,0.73,100,f,100
416,Cooking Essentials,Aashirvaad Instant Mix - Rice Dosa,0.75,30,6,0.52,200,f,200
417,Cooking Essentials,Hershey's Cocoa - Natural Unsweetened,2.7,10,4,2.43,225,f,225
418,Cooking Essentials,Weikfield Veg Jelly Crystals - Mango,0.45,2,6,0.44,90,f,90
419,Cooking Essentials,Praakritik Orrganic Cold Pressed Sesame Oil,1.3,10,5,1.17,100,f,100
420,Cooking Essentials,Amulya Dairy Whitener ,3.8,2,4,3.72,1000,f,1
421,Cooking Essentials,ITC Master Chef Hyderabadi Biryani,0.75,30,5,0.52,80,f,80
422,Cooking Essentials,Flying Bird Butter Scotch Essence,0.5,2,6,0.49,20,f,20
423,Cooking Essentials,Dabur Hommade - Ginger Paste,0.5,6,6,0.47,200,f,200
424,Cooking Essentials,Popular Essentials Green Peas (Un-Polished),1.2,10,5,1.08,500,f,500
425,Cooking Essentials,Quaker Oats Pouch,2.76,10,6,2.48,1500,f,1
426,Cooking Essentials,24 Mantra Organic Urad White Whole,1.45,15,4,1.22,500,f,500
427,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,0.4,2,2,0.39,100,f,100
428,Cooking Essentials,Popular Essentials Moth Whole,0.9,10,6,0.81,500,f,500
429,Cooking Essentials,Keya Pizza Seasoning,1.09,17,6,0.9,45,f,45
430,Cooking Essentials,Keya Piri Piri | Exotic Spices Mix,1.09,20,6,0.87,80,f,80
431,Cooking Essentials,24 Mantra Organic Moong Dal,1.35,7,6,1.25,500,f,500
432,Cooking Essentials,Betty Crocker French Vanilla Cake Mix,3.1,10,6,2.76,520,f,520
433,Cooking Essentials,Delight Nuts Dried Cranberries ,3.4,20,6,2.72,200,f,200
434,Cooking Essentials,Everest Kesari Milk Masala,2.05,0,2,2.05,50,f,50
435,Cooking Essentials,Tong Garden Salted Cocktail Nuts,2.95,9,5,2.66,160,f,160
436,Cooking Essentials,MTR Uttapam Mix,1.65,5,6,1.56,500,f,500
437,Cooking Essentials,Gits Khaman Dhokla Instant Snack Mix,0.65,6,6,0.61,180,f,180
438,Cooking Essentials,Happilo Premium 100% Natural Whole Cashews,3.35,29,6,2.35,200,f,200
439,Cooking Essentials,Everest Dry Mango Powder,0.8,0,5,0.8,100,f,100
440,Cooking Essentials,Dabur Hommade - Ginger Garlic Past Tub,1.1,5,6,1.04,400,f,400
441,Cooking Essentials,Everest Chicken Masala,1.47,10,6,1.32,200,f,200
442,Cooking Essentials,Gits Medu Vada Instant Snack Mix,0.9,4,6,0.86,200,f,200
443,Cooking Essentials,Weikfield Drinking Chocolate Powder,0.65,10,6,0.58,100,f,100
444,Cooking Essentials,Popular Essentials Regular White Lobia,0.7,10,6,0.63,500,f,500
445,Cooking Essentials,Puro Healthy Salt Crystal,1.35,7,6,1.25,1000,f,1
446,Cooking Essentials,Popular Essentials Premium Jeera Rice,1.4,0,5,1.4,1000,f,1
447,Cooking Essentials,Smith & Jones Shahi Paneer Masala Mix,0.44,0,6,0.44,60,f,60
448,Cooking Essentials,Betty Crocker Mug Treats - Chocolate Mix - Pack of 4,2,11,6,1.78,264,f,264
449,Cooking Essentials,Smith & Jones Pasta Masala,0.6,10,5,0.54,108,f,108
450,Cooking Essentials,Catch Black Pepper Sprinkler,1,0,1,1,50,f,50
451,Cooking Essentials,Weikfield Cooker Cake Mix - Chocolate,0.95,6,6,0.89,150,f,150
452,Cooking Essentials,ITC Master Chef Butter Chicken,0.75,30,6,0.52,80,f,80
453,Cooking Essentials,Masala Oats Masala & Coriander ,1.95,9,5,1.76,500,f,500
454,Cooking Essentials,Smith & Jones Mutter Paneer Masala,0.42,0,6,0.42,60,f,60
455,Cooking Essentials,Kitchens of India Dal Bukhara Gravy Mix,1.1,30,6,0.77,285,f,285
456,Cooking Essentials,Popular Essentials Fried Gram (Bengal Gram),0.7,10,6,0.63,500,f,500
457,Cooking Essentials,Gits Jalebi with Maker Dessert Mix,0.75,16,6,0.63,100,f,100
458,Cooking Essentials,Popular Essentials Soya Beans ,0.8,6,6,0.75,500,f,500
459,Cooking Essentials,24 Mantra Organic Roasted Bengal Gram Dal,1.05,7,6,0.97,500,f,500
460,Cooking Essentials,Keya Italian Seasoning,1.09,10,6,0.98,35,f,35
461,Cooking Essentials,MTR Idli/Dosa/Chilly Chutney Powder,1.15,0,3,1.15,200,f,200
462,Cooking Essentials,Delight Nuts Trail Mix ,3.99,25,6,2.99,200,f,200
463,Cooking Essentials,Praakritik Organic Chilka Moong Dal,1.2,10,6,1.08,500,f,500
464,Cooking Essentials,Smith & Jones Garlic & Herbs Masala Mix,0.99,0,6,0.99,75,f,75
465,Cooking Essentials,Eastern Tamarind,0.63,0,6,0.63,200,f,200
466,Cooking Essentials,Tong Garden Wasabi Coated Greenpeas Tin,2,11,6,1.78,180,f,180
467,Cooking Essentials,Flying Bird Pineapple Artifical Food Essence,0.5,2,6,0.49,20,f,20
468,Cooking Essentials,Mother's Recipe Tamarind Paste,0.5,2,2,0.49,200,f,200
469,Cooking Essentials,Japanese Choice Udon Noodles,2.95,9,6,2.66,250,f,250
470,Cooking Essentials,Pantai Coconut Milk,1.5,0,4,1.5,400,f,400
471,Cooking Essentials,Praakritik Organic Masoor Dal,1.3,10,6,1.16,500,f,500
472,Cooking Essentials,Popular Essentials Classic Sona Masuri Rice,4.3,10,6,3.87,5000,f,5
473,Cooking Essentials,Popular Essentials Salted Murmure ,0.7,18,6,0.57,400,f,400
474,Cooking Essentials,Oleev Active Oil (Pouch),2.65,9,6,2.39,1000,f,1
475,Cooking Essentials,Delight Nuts Dried Blueberries ,5.4,20,6,4.32,150,f,150
476,Cooking Essentials,Popular Essentials Double Beans White,0.6,10,6,0.54,250,f,250
477,Cooking Essentials,Delight Nuts Almond Natural ,3.49,20,6,2.79,200,f,200
478,Cooking Essentials,Praakritik Organic Jaggery,1.6,6,6,1.5,900,f,900
479,Cooking Essentials,Praakritik Organic Raw Sugar,0.9,6,6,0.84,500,f,500
480,Cooking Essentials,MTR Masala - Sambar Powder,1.15,0,4,1.15,200,f,200
481,Cooking Essentials,RRO Til Dil Premium Til Oil Bottle,1.73,6,6,1.62,500,f,500
482,Cooking Essentials,ITC Master Chef Vegetable Biryani Cooking Paste,0.75,30,5,0.52,80,f,80
483,Cooking Essentials,Jivana Jaggery,1,0,2,1,950,f,950
484,Cooking Essentials,Praakritik Organic Besan,1.7,6,6,1.59,500,f,500
485,Cooking Essentials,MTR Instant Gulab Jamun Mix,1.95,9,6,1.76,500,f,500
486,Cooking Essentials,Maggi Magic Cubes Extra Chicken,1.99,0,2,1.99,240,f,240
487,Cooking Essentials,On1y Mixed Herbs,0.99,0,6,0.99,14,f,14
488,Cooking Essentials,Popular Essentials Urad Gola Black (Un-Polished),0.8,10,6,0.72,500,f,500
489,Cooking Essentials,Gits Dessert Mix China Grass Bombay Halwa,0.55,0,4,0.55,80,f,80
490,Cooking Essentials,Praakritik Organic Basmati Rice,1.7,0,5,1.7,500,f,500
491,Cooking Essentials,Ceres Foods Nalli Nihari Instant Liquid Masala,2.2,50,6,1.1,200,f,200
492,Cooking Essentials,Borges Canola Oil Pet Bottle,3.99,0,6,3.99,1000,f,1
493,Cooking Essentials,Suhana Biryani Masala,0.66,0,6,0.66,50,f,50
494,Cooking Essentials,On1y Black Salt Grinder,0.99,0,6,0.99,100,f,100
495,Cooking Essentials,Popular Essentials Nylon Til,0.4,2,6,0.39,100,f,100
496,Cooking Essentials,Pillsbury Rich Choco Oven Cake Mix - Egg Free,1.7,6,6,1.59,270,f,270
497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,0.25,0,1,0.25,77,f,77
498,Cooking Essentials,Praakritik Organic Jowar Atta,1.1,6,6,1.03,500,f,500
499,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner ,2.7,7,6,2.51,50,f,50
500,Cooking Essentials,Epicurea Thai Jasmine Rice,2.95,0,4,2.95,500,f,500
501,Cooking Essentials,Yummiez Chicken Garlic Fingers Pouch,2.5,0,5,2.5,400,f,400
502,Cooking Essentials,RRO Primio Refined Groundnut (Jar),4.9,11,6,4.36,2000,f,2
503,Cooking Essentials,Praakritik Organic Tuvar Dal,1.4,0,6,1.4,500,f,500
504,Cooking Essentials,Sugarfree Gold Low Calorie Sweetner,1.85,5,3,1.75,300,f,300
505,Cooking Essentials,Cantina Beans Mexican Beans,2.5,14,6,2.13,410,f,410
506,Cooking Essentials,Pillsbury Oven Cake Mix - Vanilla,1.75,10,6,1.56,225,f,225
507,Cooking Essentials,Hershey's Chocolate Milk Booster,2,0,6,2,450,f,450
508,Cooking Essentials,Popular Essentials Byadagi Chilli Stemless,0.8,0,6,0.8,100,f,100
509,Cooking Essentials,Suhana Spice Mix - Chicken Biryani,0.66,0,6,0.66,50,f,50
510,Cooking Essentials,Praakritik Organic Yellow Moon Dal,1.35,0,6,1.35,500,f,500
511,Cooking Essentials,Maggi Magic Cubes Extra Chicken,1.99,10,6,1.79,240,f,240
512,Cooking Essentials,Dhara Filtered Groundnut Oil (Jar),10.5,0,2,10.5,5000,f,5
513,Cooking Essentials,24 Mantra Sona Masuri Brown Rice,4.75,10,6,4.23,5000,f,5
514,Cooking Essentials,24 Mantra Organic Pancharatna Dal - Split,1.3,7,6,1.2,500,f,500
515,Cooking Essentials,24 Mantra Organic Cumin Powder,0.7,0,6,0.7,100,f,100
1,Fruits & Vegetables,Onion,0.25,16,3,0.21,1000,f,1
516,Cooking Essentials,Popular Essentials Samba Broken Wheat,1,11,6,0.89,500,f,500
517,Cooking Essentials,Betty Crocker Chocolate Fudge Cake Mix,2.95,0,6,2.95,475,f,475
518,Cooking Essentials,Borges Extra Light Olive Oil Bottle ,26,46,6,13.99,2000,f,2
519,Cooking Essentials,Flying Bird Premium Orange Artificial Food Essence,0.6,0,6,0.6,20,f,20
520,Cooking Essentials,Popular Essentials Red Cherry/Gundu Chilli,0.95,0,6,0.95,100,f,100
521,Cooking Essentials,Super Saver Kolam Rice Sortex Clean ,7,10,3,6.3,5000,f,5
522,Cooking Essentials,Flying Bird Food Essence - Kewra,0.5,0,6,0.5,20,f,20
523,Cooking Essentials,MTR Vada Breakfast,2,0,1,2,500,f,500
524,Cooking Essentials,On1y Pasta Seasoning,0.99,0,6,0.99,30,f,30
525,Cooking Essentials,Praakritik Organic Indrayani Rice,0.7,0,6,0.7,500,f,500
526,Cooking Essentials,On1y Pizza Seasoning,0.99,0,6,0.99,28,f,28
527,Cooking Essentials,Kitchens of India Mutter Paneer Mix,1.2,30,4,0.84,285,f,285
528,Cooking Essentials,Aashirvaad Svasti Cow Ghee Tetra Pack,2.95,0,6,2.95,500,f,500
529,Cooking Essentials,Weikfield Cooker Cake Mix - Vanilla,0.95,0,6,0.95,150,f,150
530,Cooking Essentials,Praakritik Organic Kapli Wheat Atta,1.65,10,6,1.47,1000,f,1
531,Cooking Essentials,Epicurea Sushi Rice,2.95,0,6,2.95,500,f,500
532,Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,0.75,0,2,0.75,100,f,100
533,Cooking Essentials,Smith & Jones Italian Spices Masala Mix,0.99,0,6,0.99,75,f,75
534,Cooking Essentials,Satyam Nighties Spices  Chilli Bore,0.89,10,6,0.8,100,f,100
535,Cooking Essentials,Weikfield Veg Jelly Crystals - Orange,0.45,2,6,0.44,90,f,90
536,Cooking Essentials,Praakritik Organic Jumbo Rolled Oats,1.9,11,6,1.69,500,f,500
537,Cooking Essentials,On1y Sea Salt Grinder,0.89,0,6,0.89,100,f,100
538,Cooking Essentials,Delight Nuts Berries Mix ,3.99,20,6,3.19,200,f,200
539,Cooking Essentials,Everest Kesari Milk Masala,2.05,0,6,2.05,50,f,20
540,Cooking Essentials,Praakritik Organic Ginger Powder,1.39,10,6,1.25,100,f,100
541,Cooking Essentials,Suhana Mutton Gravy Mix,0.45,0,4,0.45,80,f,80
542,Cooking Essentials,On1y Salad Seasoning Grinder,1.39,0,6,1.39,45,f,45
543,Cooking Essentials,Figaro Pure Olive Oil,3.25,8,1,2.99,200,f,200
544,Cooking Essentials,Madhur Sugar,0.6,6,0,0.56,1000,t,1
545,Cooking Essentials,Amul Fresh Cream,0.63,0,0,0.63,250,t,250
546,Cooking Essentials,Madhur Pure And Hygienic Sugar,2.95,9,0,2.66,5000,t,5
547,Cooking Essentials,Satyam Poha Jada,0.35,8,0,0.32,500,t,500
548,Cooking Essentials,Aashirvaad Superior MP Whole Wheat Atta,0.53,1,0,0.52,1000,t,1
549,Cooking Essentials,Fortune Soyabean Oil,2.1,13,0,1.81,1000,t,1
550,Cooking Essentials,Maggi Masala Ae Magic,0.58,6,0,0.54,72,t,72
551,Cooking Essentials,Aashirvaad Iodised Salt ,0.22,13,0,0.19,1000,t,1
552,Cooking Essentials,Maggi 2-Minute Instant Noodles - Masala,0.44,0,0,0.44,280,t,280
553,Cooking Essentials,Popular Essentials Phool Makhana (Jumbo Size),1.5,14,0,1.28,100,t,100
554,Cooking Essentials,Aashirvaad Atta With Mutigrains,3.15,8,0,2.87,5000,t,5
555,Cooking Essentials,Tata Sampann Poha,0.44,6,0,0.41,500,t,500
556,Cooking Essentials,Fortune Besan Flour,1.2,0,0,1.2,1000,t,1
557,Cooking Essentials,Popular Essentials Toor Dal (Un-Polished),0.8,7,0,0.74,500,t,500
558,Cooking Essentials,Everest Tikhalal Hot & Red Chilly Powder,0.47,2,0,0.46,100,t,100
559,Cooking Essentials,Popular Essentials Chia Seeds,0.5,2,0,0.49,100,t,100
560,Cooking Essentials,Tata Sampann Unpolished Toor Dal/Arhar Dal,1.79,1,0,1.77,1000,t,200
561,Cooking Essentials,Everest Coriander Powder,0.32,3,0,0.31,100,t,100
562,Cooking Essentials,Satyam Thin Poha Patla,0.38,7,0,0.35,500,t,500
563,Cooking Essentials,Popular Essentials Sona Masouri Raw Rice,0.75,0,0,0.75,1000,t,1
564,Cooking Essentials,Tata Sampann High Protien Chana Dal - Split,0.64,0,0,0.64,500,t,500
565,Cooking Essentials,Satyam Singdana ,1.19,6,0,1.11,500,t,500
566,Cooking Essentials,Tata Sampann Moong Chilka ,0.88,6,0,0.82,500,t,500
567,Cooking Essentials,Tata Sampann High Protien Toor Dal - Split,0.91,2,0,0.89,500,t,500
568,Cooking Essentials,Ching's Chow Mein Hakka Noodles Masala,0.1,0,0,0.1,20,t,20
569,Cooking Essentials,Everest Chat Masala,0.65,9,0,0.59,100,t,100
570,Cooking Essentials,Popular Essentials Black Brown Chana (Un-Polished),0.55,9,0,0.5,500,t,500
571,Cooking Essentials,Dabur Ginger Garlic Paste,0.5,6,0,0.47,200,t,200
572,Cooking Essentials,Ching's Secret Veg Hakka Noodles,1.07,0,0,1.07,600,t,600
573,Cooking Essentials,Saffola Oats 100 % Natural,0.15,0,0,0.15,38,t,38
574,Cooking Essentials,Everest Kashmiri Lal Chilli Powder,3.1,10,0,2.79,500,t,500
575,Cooking Essentials,Popular Essentials Black Raisins Seedless,0.6,10,0,0.54,100,t,100
576,Cooking Essentials,Daawat Rozana Super Basmati Rice,0.79,0,0,0.79,1000,t,1
577,Cooking Essentials,Everest Cumin Powder (Jeera),0.3,3,0,0.29,50,t,50
578,Cooking Essentials,Everest Sambhar Masala,0.34,2,0,0.33,50,t,50
579,Cooking Essentials,Maggi Chilly Chow Cuppa Noodles,0.5,0,0,0.5,70,t,70
580,Cooking Essentials,Popular Essentials Mustard Seeds Rai Big,0.2,0,0,0.2,100,t,100
581,Cooking Essentials,Patanjali Cow's Ghee,5.65,0,0,5.65,1000,t,1
2,Fruits & Vegetables,Tomato Hybrid,0.42,16,3,0.35,1000,f,1
582,Cooking Essentials,Everest Amchur Powder,0.42,2,0,0.41,50,t,50
583,Cooking Essentials,Daawat Super Basmati Rice,1.85,8,0,1.69,1000,t,1
584,Cooking Essentials,Popular Essentials Sabudana,0.6,10,0,0.54,500,t,500
585,Cooking Essentials,Popular Essentials Brown Sugar,0.4,0,0,0.4,500,t,500
586,Cooking Essentials,Everest Coriander Powder,0.7,10,0,0.63,200,t,200
587,Cooking Essentials,Sunfeast Yippee! Magic Masala Noodles,0.48,6,0,0.45,240,t,240
588,Cooking Essentials,Tata Tea Gold,0.35,0,0,0.35,100,t,200
589,Cooking Essentials,Daawat Rozana Gold Basmati Rice,0.9,1,0,0.89,1000,t,1
590,Cooking Essentials,Top Ramen Masala,0.91,9,0,0.82,560,t,560
591,Cooking Essentials,Everest Turmeric Powder,0.67,10,0,0.6,200,t,200
592,Cooking Essentials,Popular Essentials Buckwheat Flour (Kuttu Atta),1.25,9,0,1.13,500,t,500
593,Cooking Essentials,Keya Italian Pizza Oregano,1.09,11,0,0.97,80,t,80
594,Cooking Essentials,Chef's Basket Durum Wheat Penne Pasta,1.6,50,0,0.8,500,t,500
595,Cooking Essentials,Tata Sampann Kala Chana,1.25,0,0,1.25,1000,t,1
596,Cooking Essentials,India Gate Basmati Rice,2.1,0,0,2.1,1000,t,1
597,Cooking Essentials,24 Mantra Organic Whole Wheat Atta,0.64,7,0,0.59,1000,t,1
598,Cooking Essentials,Zorabian Chicken Kheema Parathas,1.9,0,0,1.9,300,t,300
599,Cooking Essentials,Sunfeast Pasta Treat Pack of Tomato Cheese,0.28,17,0,0.23,65,t,65
600,Cooking Essentials,Sugarlite 50% Less Calories Sugar Pouch,0.99,40,0,0.59,500,t,500
601,Cooking Essentials,Popular Essentials Sabja/Basil Seeds,0.6,15,0,0.51,100,t,100
602,Cooking Essentials,Patanjali Pure Honey,0.95,0,0,0.95,250,t,250
603,Cooking Essentials,Weikfield Falooda Mix - Mango,0.49,2,0,0.48,200,t,200
604,Cooking Essentials,Pro Nature Organic Sonamasoori Brown Rice,1.02,7,0,0.94,1000,t,1
605,Cooking Essentials,Maggi Special Masala Spicy Yummy Noodles,0.72,0,0,0.72,280,t,280
606,Cooking Essentials,Godrej Yummiez Chicken Breakfast Salami,1.5,4,0,1.43,250,t,250
607,Cooking Essentials,Everest Saffron Kesar,1.2,0,0,1.2,1,t,0
608,Munchies,Maggi 2 Minute Masala Noodles,0.12,0,6,0.12,70,f,70
609,Munchies,iD Idli & Dosa Batter ,0.8,15,6,0.68,1000,f,1
610,Munchies,Tata Salt,0.24,0,6,0.24,1000,f,1
611,Munchies,Arden Eggs White,0.97,0,4,0.97,696,f,12
612,Munchies,Arden Eggs White,0.65,15,4,0.55,348,f,6
613,Munchies,Fortune Sunlite Refined Sunflower (Pouch),2.3,4,6,2.19,1000,f,1
614,Munchies,Aashirvaad Superior MP Atta,2.5,2,6,2.45,5000,f,5
615,Munchies,Amul Pure Ghee (Pouch),2.55,2,6,2.49,500,f,500
616,Munchies,Arden Eggs Brown,0.85,7,4,0.79,348,f,6
617,Munchies,Tata Salt Lite,0.4,10,6,0.36,1000,f,1
618,Munchies,Saffola Gold Oil (Pouch),2.15,0,6,2.15,1000,f,1
619,Munchies,Fortune Sunlite Refined Sunflower (Jar),9.25,0,6,9.25,5000,f,5
620,Munchies,Fortune Rice Bran (Pouch),2.25,11,6,1.99,1000,f,1
621,Munchies,Saffola Active Oil,2.1,0,6,2.1,1000,f,1
622,Munchies,Amul Pure Ghee (Pouch),5.05,1,2,4.99,1000,f,1
623,Munchies,Aashirvaad Atta,4.6,13,6,3.99,10000,f,10
624,Munchies,Popular Essentials Toor Dal (Un-Polished),1.6,6,4,1.49,1000,f,1
625,Munchies,Amul Ghee (Tin),5.2,2,6,5.09,1000,f,1
626,Munchies,Amul Fresh Cream,1.97,3,3,1.91,1000,f,1
627,Munchies,Popular Essentials Pure Jaggery,0.5,2,6,0.49,450,f,450
628,Munchies,Aashirvaad Multigrain Atta,0.64,3,2,0.62,1000,f,1
